Name,ccode,pppReal,expReal,gdpUSDT,expShareT
Other transport equipment,COL,1.4235387445838603,1998767228.441964,124398941565.95387,0.016067397385228208
Other transport equipment,EU,1.0690759407775017,63453644639.33249,5859159613535.026,0.010829820114944572
Other transport equipment,IDN,1.0636417677584034,6109880545.621085,347358927915.7229,0.017589530755068084
Other transport equipment,IND,1.3919728416341905,4048753064.701607,863763756060.2175,0.004687338449078601
Other transport equipment,ISR,1.3277901537330532,250450892.16993234,80940492070.38477,0.0030942595697607523
Other transport equipment,JPN,1.2046980271257948,18993916537.994034,2021638224400.7524,0.009395309362843171
Other transport equipment,KOR,0.9878217117927076,8148017772.75132,346737064565.3099,0.023499125433752394
Other transport equipment,MEX,1.0733503286805441,3617262563.0871034,476386003517.584,0.007593133585742692
Other transport equipment,MYSG,1.079240028104417,8569870408.232107,148201628667.646,0.057825750535108675
Other transport equipment,NZL,1.1613107837854881,1201479638.8919935,54312692779.97695,0.022121525879028665
Other transport equipment,PER,1.2973333704723722,395410478.922334,70766324607.54346,0.00558755143940575
Other transport equipment,PHL,1.081157667589516,1193425647.7502966,116862082387.78627,0.010212257246881186
Other transport equipment,RoW,1.139318918667414,71773206201.16687,3953264466259.4966,0.018155427448312687
Other transport equipment,RUS,1.0464497251326068,22847913985.750435,793246609212.229,0.028803040215249875
Other transport equipment,THA,1.0480311400033027,6731663873.405006,188991157433.48123,0.035618935641337265
Other transport equipment,TUR,1.0315430675926052,3825806944.9073043,426950403300.6212,0.008960776041739688
Other transport equipment,USA,1,53369597304.1571,4714580039654.105,0.011320116925636638
Other transport equipment,VNM,1.035316588767947,440159165.11958754,59056391694.1914,0.007453201126794887
Other transport equipment,ZAF,1.266988306530495,335259158.55570036,165367298474.65317,0.0020273606792160755
Pasta products,AUS,1.637346121277965,634136173.2555053,410366207611.79,0.0015452933538216765
Pasta products,BRA,1.1276936749563737,4131918100.986141,987101604734.631,0.004185909617781395
Pasta products,CAN,1.819851564411898,1767562290.2305942,504068428113.4744,0.003506591945950413
Pasta products,CHL,1.1994716672526897,374589127.8760865,97256116028.83278,0.003851574000395357
Pasta products,CHN,1.5727426682234515,22833643207.115726,2548185298532.511,0.00896074677939062
Pasta products,COL,1.2848617603215529,411224443.3177836,124398941565.95387,0.003305690853484959
Pasta products,EU,1.1104224041388573,22825139196.914677,5859159613535.026,0.0038956336236662973
Pasta products,IDN,0.8925987971632826,3473746261.112147,347358927915.7229,0.01000045193009968
Pasta products,IND,0.7648385198820992,91670915.17970881,863763756060.2175,1.06129615345099e-4
Pasta products,ISR,1.8102852608970832,215001502.87867102,80940492070.38477,0.002656291027878958
Pasta products,JPN,2.1596625218368817,11568972646.509705,2021638224400.7524,0.005722573162138811
Pasta products,KOR,1.308662976216586,776406028.1530087,346737064565.3099,0.0022391780617003186
Pasta products,MEX,0.924984126852946,826068274.9350014,476386003517.584,0.001734031371273296
Pasta products,MYSG,1.1784012482695843,814448038.5814323,148201628667.646,0.005495540406022779
Pasta products,NZL,1.1295266707408855,93640320.63102658,54312692779.97695,0.0017240964466697967
Pasta products,PER,0.8266287051856687,618667804.3644022,70766324607.54346,0.008742404071363263
Pasta products,PHL,0.9204025893823347,332804822.95211655,116862082387.78627,0.0028478426547950964
Pasta products,RoW,0.9857856332767507,23111610430.028355,3953264466259.4966,0.005846209032378783
Pasta products,RUS,0.7954729275171402,7525472725.93826,793246609212.229,0.009486927064726801
Pasta products,THA,1.0217773053807468,523189917.81139755,188991157433.48123,0.002768330142618146
Pasta products,TUR,0.6224982879044778,1125697093.0066612,426950403300.6212,0.002636599202868169
Pasta products,USA,1,6285857139.13734,4714580039654.105,0.0013332803953411117
Pasta products,VNM,0.7767122288159827,486321957.8670267,59056391694.1914,0.008234874226405875
Pasta products,ZAF,1.559403627702484,402718227.6526145,165367298474.65317,0.002435295438501352
Pharmaceutical products,AUS,1.065578221763533,21406342340.78795,410366207611.79,0.05216399874971805
Pharmaceutical products,BRA,1.386303570266886,44792933336.94916,987101604734.631,0.04537823981047132
Pharmaceutical products,CAN,1.8347269816093987,29697619973.40841,504068428113.4744,0.058915850144700924
Pharmaceutical products,CHL,0.7186348365618254,2274474301.139604,97256116028.83278,0.023386439784057467
Pharmaceutical products,CHN,0.6773857547461285,162284585992.6012,2548185298532.511,0.06368633634534356
Pharmaceutical products,COL,1.0974949977942696,3963350319.704276,124398941565.95387,0.03186000033290465
Pharmaceutical products,EU,0.8072405069769593,253642688075.45398,5859159613535.026,0.04328994340579551
Pharmaceutical products,IDN,0.8658411576777411,3130848734.701339,347358927915.7229,0.009013295709678588
Pharmaceutical products,IND,0.11534055029466035,30137816910.27126,863763756060.2175,0.03489127287273002
Pharmaceutical products,ISR,0.7229991527718976,1124353825.075847,80940492070.38477,0.01389111674905712
Pharmaceutical products,JPN,1.2001016562912876,73201122708.53433,2021638224400.7524,0.03620881413153552
Pharmaceutical products,KOR,0.6539720333207093,12676257404.285034,346737064565.3099,0.036558703120408376
Pharmaceutical products,MEX,0.8973483516962001,19608387787.463882,476386003517.584,0.04116071346067604
Pharmaceutical products,MYSG,0.7738438570299147,3963861915.3696456,148201628667.646,0.026746412647454254
Pharmaceutical products,NZL,0.6233805609764838,457739437.0823984,54312692779.97695,0.008427853852445146
Pharmaceutical products,PER,1.038758092202313,2343723902.6259394,70766324607.54346,0.03311919780522424
Pharmaceutical products,PHL,0.8395436861012148,1910549750.2659578,116862082387.78627,0.01634875668162522
Pharmaceutical products,RoW,0.6063615108747784,100021892437.36266,3953264466259.4966,0.025301088073169428
Pharmaceutical products,RUS,0.6953721125111167,15734436404.688507,793246609212.229,0.019835491538141375
Pharmaceutical products,THA,0.428433746189958,932926424.3149958,188991157433.48123,0.004936349599548623
Pharmaceutical products,TUR,0.42118799468813883,11715719888.833158,426950403300.6212,0.027440470364385558
Pharmaceutical products,USA,1,344103498947.631,4714580039654.105,0.07298709451391068
Pharmaceutical products,VNM,0.2233881160162659,2265132332.6085253,59056391694.1914,0.03835541365849002
Pharmaceutical products,ZAF,0.6162583965933282,590027363.3701748,165367298474.65317,0.0035679809056118296
Pork,AUS,2.558058450102211,698832335.0510591,410366207611.79,0.0017029480549045613
Pork,BRA,0.9186652396890395,9577776593.460642,987101604734.631,0.009702928804411677
Pork,CAN,1.5770715389922905,2382215995.135504,504068428113.4744,0.00472597739170291
Pork,CHL,1.2292893073098923,1193229197.4266067,97256116028.83278,0.012268937380481647
Pork,CHN,0.7143788388095278,58049226851.77375,2548185298532.511,0.02278061445735679
Pork,COL,0.8736535576762202,592487849.253912,124398941565.95387,0.004762804584955304
Pork,EU,1.4621646215520092,36980753906.44079,5859159613535.026,0.0063116140104824804
Pork,IDN,1.2316574080575764,464561994.27622366,347358927915.7229,0.0013374119878356398
Pork,IND,0.39500612807920465,772567356.4365647,863763756060.2175,8.944197426856435e-4
Pork,ISR,2.0099885152070303,76017361.023775,80940492070.38477,9.391759189908473e-4
Pork,JPN,3.10291210299282,8960755322.214844,2021638224400.7524,0.00443242278171257
Pork,KOR,1.6913127067578881,2822882224.8323364,346737064565.3099,0.008141276238729392
Pork,MEX,0.7129743919322952,5969686315.230254,476386003517.584,0.012531195860396234
Pork,MYSG,1.1016847444445839,797088858.5429375,148201628667.646,0.005378408224719804
Pork,NZL,2.20651689533011,156888607.3730363,54312692779.97695,0.0028886177308239673
Pork,PER,0.6665826123199703,183622962.12918922,70766324607.54346,0.0025947788464008434
Pork,PHL,0.5698622187372615,4700075606.464602,116862082387.78627,0.04021899584904048
Pork,RoW,1.3308404395361328,30014514532.696873,3953264466259.4966,0.0075923366091153605
Pork,RUS,1.1850209754875785,14412669888.06413,793246609212.229,0.018169217139645026
Pork,THA,0.5488538327967892,3092120542.0367403,188991157433.48123,0.016361191624137583
Pork,TUR,1.0334520440230923,212359.60566828898,426950403300.6212,4.973870595427541e-7
Pork,USA,1,28069394011.9276,4714580039654.105,0.005953742173393448
Pork,VNM,0.6725480375441095,3213116405.227348,59056391694.1914,0.05440759777308541
Pork,ZAF,1.011902735869304,423821366.2195624,165367298474.65317,0.0025629091732699743
Poultry,AUS,1.733302173816102,2141212054.013851,410366207611.79,0.005217807934223123
Poultry,BRA,0.9069434362724991,10955680416.199799,987101604734.631,0.011098837610688604
Poultry,CAN,2.260296894099477,4445285523.824589,504068428113.4744,0.008818813629057282
Poultry,CHL,1.0183364819249214,1699738069.6433709,97256116028.83278,0.01747692730336324
Poultry,CHN,0.9750624909896392,18776937126.127026,2548185298532.511,0.00736874870792975
Poultry,COL,1.063745120212153,2710834817.1343365,124398941565.95387,0.02179146207363111
Poultry,EU,1.7864083225264882,47492875187.439896,5859159613535.026,0.0081057486602222565
Poultry,IDN,0.8703669789591273,5780934313.393867,347358927915.7229,0.016642538448864777
Poultry,IND,0.7689802348411882,5647255042.028381,863763756060.2175,0.006537962495424133
Poultry,ISR,1.2668321724146636,2377199527.0888987,80940492070.38477,0.029369719237952223
Poultry,JPN,1.5531851817599207,3269412457.5538487,2021638224400.7524,0.0016172094581971795
Poultry,KOR,1.903448403833942,1880690430.0577557,346737064565.3099,0.005423967098572229
Poultry,MEX,0.8095448571428364,25782448624.761543,476386003517.584,0.05412091966259853
Poultry,MYSG,1.0865518125389373,2182005658.1713457,148201628667.646,0.014723223204683316
Poultry,NZL,2.276409141628495,521593014.0412458,54312692779.97695,0.00960351968101161
Poultry,PER,0.838155991088991,2280878326.858139,70766324607.54346,0.03223112602650279
Poultry,PHL,0.7830462645191463,3831486291.2737637,116862082387.78627,0.032786394123627285
Poultry,RoW,1.2716160486918178,76302037973.77402,3953264466259.4966,0.019301020365573858
Poultry,RUS,1.164655912668846,11279737511.562778,793246609212.229,0.014219710970797158
Poultry,THA,0.7634782588102741,2422181911.4199414,188991157433.48123,0.012816376936960508
Poultry,TUR,0.9546763678051672,8634027819.184061,426950403300.6212,0.02022255454600129
Poultry,USA,1,48721442158.8086,4714580039654.105,0.010334206175102533
Poultry,VNM,0.9092591950740063,1487395715.1328661,59056391694.1914,0.02518602428057185
Poultry,ZAF,1.3071871524401397,2670049484.3992357,165367298474.65317,0.01614617587048802
Preserved milk and other milk products,AUS,1.77408267923535,2861660193.0159683,410366207611.79,0.006973430413946569
Preserved milk and other milk products,BRA,1.4033448439075948,20655405981.390934,987101604734.631,0.020925308886458414
Preserved milk and other milk products,CAN,1.7289886230062423,2744462035.6875935,504068428113.4744,0.00544462196523399
Preserved milk and other milk products,CHL,1.026555692374571,1151398430.0759797,97256116028.83278,0.011838828004756363
Preserved milk and other milk products,CHN,1.5003787273206355,19712063803.392014,2548185298532.511,0.0077357262106268745
Preserved milk and other milk products,COL,1.0700713318136996,2788209942.653341,124398941565.95387,0.02241345390527368
Preserved milk and other milk products,EU,1.0670861624204013,49554050705.53812,5859159613535.026,0.008457535546747207
Preserved milk and other milk products,IDN,0.9120253197696707,8636337581.191355,347358927915.7229,0.024862863416272186
Preserved milk and other milk products,IND,0.6584354098200421,20128130236.210087,863763756060.2175,0.02330281873369881
Preserved milk and other milk products,ISR,1.4128047142843216,892991325.0309994,80940492070.38477,0.011032689599347459
Preserved milk and other milk products,JPN,2.0465836129768316,11491084741.93993,2021638224400.7524,0.005684046039120615
Preserved milk and other milk products,KOR,1.4585184518624008,2690187830.4923353,346737064565.3099,0.007758581661481486
Preserved milk and other milk products,MEX,0.6579293068984894,13456696449.413605,476386003517.584,0.028247463926418446
Preserved milk and other milk products,MYSG,1.0265254021242156,1823222644.3764062,148201628667.646,0.012302311794866497
Preserved milk and other milk products,NZL,1.4717189975433347,385239564.7013295,54312692779.97695,0.007092993276211723
Preserved milk and other milk products,PER,1.1929704694114667,1563902182.2010822,70766324607.54346,0.022099525316231775
Preserved milk and other milk products,PHL,0.8739095965149893,4153373236.3771687,116862082387.78627,0.0355408114549502
Preserved milk and other milk products,RoW,1.0474410198918127,50540238576.81018,3953264466259.4966,0.0127844314510611
Preserved milk and other milk products,RUS,0.9114021859120406,8548136003.4177685,793246609212.229,0.010776139354578393
Preserved milk and other milk products,THA,0.7585703312790634,1403696197.8865423,188991157433.48123,0.007427311504669725
Preserved milk and other milk products,TUR,1.035810024859968,390361639.44469845,426950403300.6212,9.143020744960858e-4
Preserved milk and other milk products,USA,1,17458147386.8259,4714580039654.105,0.0037030121962054446
Preserved milk and other milk products,VNM,0.6490843174949184,368959887.4493536,59056391694.1914,0.00624758602523363
Preserved milk and other milk products,ZAF,1.1936344403730828,1589267316.3633459,165367298474.65317,0.009610529596980399
Preserved or processed fish and seafood,AUS,1.3661949932739257,1771503929.0098848,410366207611.79,0.0043168854943478755
Preserved or processed fish and seafood,BRA,1.2910542077911615,1017437009.2416685,987101604734.631,0.001030731795350685
Preserved or processed fish and seafood,CAN,1.336859615437687,2503760485.4810104,504068428113.4744,0.004967104356945306
Preserved or processed fish and seafood,CHL,0.9758641454069527,316239447.2548442,97256116028.83278,0.003251615015770228
Preserved or processed fish and seafood,CHN,0.8998197646692786,4012433202.362462,2548185298532.511,0.0015746237939105938
Preserved or processed fish and seafood,COL,0.7466991977533095,176934727.5854148,124398941565.95387,0.0014223169856441864
Preserved or processed fish and seafood,EU,1.0438313064988125,30769829588.136948,5859159613535.026,0.005251577293961528
Preserved or processed fish and seafood,IDN,0.5781894110919539,5263534679.016242,347358927915.7229,0.015153013946120003
Preserved or processed fish and seafood,IND,0.4085693222856129,3073472615.543204,863763756060.2175,0.003558232901044456
Preserved or processed fish and seafood,ISR,1.5275511582163115,395692420.8464645,80940492070.38477,0.004888683163704709
Preserved or processed fish and seafood,JPN,1.9598275974101769,28774105028.38097,2021638224400.7524,0.014233063404264676
Preserved or processed fish and seafood,KOR,0.8153249516974248,1742459103.0674913,346737064565.3099,0.005025303842991061
Preserved or processed fish and seafood,MEX,0.9232244124117024,1225621694.7187948,476386003517.584,0.0025727491690959296
Preserved or processed fish and seafood,MYSG,0.7622559386913301,1657534074.9826794,148201628667.646,0.01118431754012523
Preserved or processed fish and seafood,NZL,1.1152491319249123,133067824.05461706,54312692779.97695,0.0024500317926360333
Preserved or processed fish and seafood,PER,1.1213558322732944,248597000.83511856,70766324607.54346,0.0035129279669926356
Preserved or processed fish and seafood,PHL,0.33227909844884196,2176908462.2490625,116862082387.78627,0.018628013618868903
Preserved or processed fish and seafood,RoW,0.7661021566251822,34497246770.0362,3953264466259.4966,0.008726268395262925
Preserved or processed fish and seafood,RUS,0.700729953925733,6621691787.379312,793246609212.229,0.008347582845586059
Preserved or processed fish and seafood,THA,0.44118804647622795,1157379296.164775,188991157433.48123,0.006123986496945683
Preserved or processed fish and seafood,TUR,1.3891772421028132,346152476.3034696,426950403300.6212,8.107557075188877e-4
Preserved or processed fish and seafood,USA,1,8503505431.93369,4714580039654.105,0.0018036612721411274
Preserved or processed fish and seafood,VNM,0.5649146373528687,262442189.574733,59056391694.1914,0.0044439252390109365
Preserved or processed fish and seafood,ZAF,0.5445470799635221,805185227.4651449,165367298474.65317,0.004869071665874498
Recording media,AUS,1.393768548329116,1165271173.083841,410366207611.79,0.0028395885223234506
Recording media,BRA,1.1599856607950652,790277159.9397683,987101604734.631,8.006036624286755e-4
Recording media,CAN,1.3994937056067167,2984944738.542673,504068428113.4744,0.0059217054115333545
Recording media,CHL,1.155526910053551,122108603.45036821,97256116028.83278,0.001255536499259004
Recording media,CHN,0.8306012038074994,760953864.1419568,2548185298532.511,2.986257963972192e-4
Recording media,COL,0.9162375715571268,97936347.6848932,124398941565.95387,7.872763743168126e-4
Recording media,EU,1.4117555908008288,23183235948.175564,5859159613535.026,0.003956751049181325
Recording media,IDN,0.7187316956423485,189157130.20641327,347358927915.7229,5.445581357054022e-4
Recording media,IND,0.6211043727220615,315546465.4226268,863763756060.2175,3.653157049120598e-4
Recording media,ISR,0.8521992318725731,176174449.1600409,80940492070.38477,0.0021765922674011166
Recording media,JPN,2.3612800942769807,24950179808.788704,2021638224400.7524,0.01234156512656183
Recording media,KOR,0.950916837124498,184416428.712005,346737064565.3099,5.318624616702006e-4
Recording media,MEX,0.9095764590450285,107945312.43711415,476386003517.584,2.2659211572140524e-4
Recording media,MYSG,1.0083292103485773,390010789.3428426,148201628667.646,0.002631622829310958
Recording media,NZL,1.2909439640171034,344990654.9564143,54312692779.97695,0.006351934277204524
Recording media,PER,0.5557636816708943,180798082.85828403,70766324607.54346,0.002554860434831902
Recording media,PHL,0.898416401440125,299314715.5688032,116862082387.78627,0.002561264607416287
Recording media,RoW,0.8176192366066374,6403329721.640646,3953264466259.4966,0.0016197574880942266
Recording media,RUS,0.6316434631819523,556828405.6672515,793246609212.229,7.019612806416358e-4
Recording media,THA,0.7549074986683929,215828642.42184815,188991157433.48123,0.001142003918875479
Recording media,TUR,0.7462438219874468,61512007.81287302,426950403300.6212,1.440729586793753e-4
Recording media,USA,1,33388763110.0638,4714580039654.105,0.0070820227526593085
Recording media,VNM,0.5506940349994855,72645936.68864807,59056391694.1914,0.0012301113326534864
Recording media,ZAF,1.4728925902449828,100697154.09581326,165367298474.65317,6.089302723370529e-4
Rice,AUS,1.222538027144347,398078714.51403195,410366207611.79,9.700572491841674e-4
Rice,BRA,0.4851597697634816,12882354611.72618,987101604734.631,0.013050687538077123
Rice,CAN,1.463298725159707,89888543.63103984,504068428113.4744,1.783260736393599e-4
Rice,CHL,0.8585598130896502,220465573.52764496,97256116028.83278,0.0022668556233757598
Rice,CHN,0.408847522899843,57147045104.03242,2548185298532.511,0.02242656573560139
Rice,COL,0.45510692359567584,2636706200.378368,124398941565.95387,0.021195567801358166
Rice,EU,1.016906919523759,7081624303.439616,5859159613535.026,0.001208641643262392
Rice,IDN,0.35288997295824387,33245260241.79726,347358927915.7229,0.09570866780733302
Rice,IND,0.26588167426116643,31109341513.174694,863763756060.2175,0.03601603018754806
Rice,ISR,1.0156059546275122,269157657.2054515,80940492070.38477,0.003325377080378948
Rice,JPN,3.637121995309221,22821594596.96518,2021638224400.7524,0.011288663976330326
Rice,KOR,1.2502855027323987,5433302933.267052,346737064565.3099,0.015669807149341138
Rice,MEX,0.663685655851109,395525504.49558496,476386003517.584,8.302626474645904e-4
Rice,MYSG,0.46935763516051765,1433695123.3993323,148201628667.646,0.009673949849866416
Rice,NZL,0.9305452331769326,83783444.77512898,54312692779.97695,0.0015426126101782379
Rice,PER,0.5126092743324463,1905723103.736248,70766324607.54346,0.026929801912209304
Rice,PHL,0.33567426795186794,15287967615.157751,116862082387.78627,0.13082059897261902
Rice,RoW,0.6927917490403355,80406851280.64467,3953264466259.4966,0.020339355478720123
Rice,RUS,0.8054819086127616,1861013603.7456,793246609212.229,0.0023460719303846347
Rice,THA,0.3511289852548629,9248422377.569418,188991157433.48123,0.04893574124400272
Rice,TUR,1.3385271949617492,537424762.3448026,426950403300.6212,0.001258752206790621
Rice,USA,1,2039952252.46439,4714580039654.105,4.3269013046898133e-4
Rice,VNM,0.2718925778741608,5238334380.265678,59056391694.1914,0.08870054925453402
Rice,ZAF,0.6479765099428725,995867158.0879354,165367298474.65317,0.006022152912176756
Shoes and other footwear,AUS,1.639986021613161,5548658649.393952,410366207611.79,0.013521236755057162
Shoes and other footwear,BRA,1.5976932598948888,16945526968.844639,987101604734.631,0.01716695311563212
Shoes and other footwear,CAN,1.4412348788600156,5696304612.993428,504068428113.4744,0.011300657401441323
Shoes and other footwear,CHL,1.0862136270549094,2735280641.1253586,97256116028.83278,0.028124510342511014
Shoes and other footwear,CHN,0.5006705984038193,37073249678.519104,2548185298532.511,0.014548882963836824
Shoes and other footwear,COL,0.888610366034439,3692903717.9524646,124398941565.95387,0.029685973782940585
Shoes and other footwear,EU,1.2398674447058624,92813338164.57932,5859159613535.026,0.015840725340571824
Shoes and other footwear,IDN,0.4476392519677886,3933814520.757242,347358927915.7229,0.011324927055600753
Shoes and other footwear,IND,0.2521024449280021,10282019460.489897,863763756060.2175,0.011903740332180692
Shoes and other footwear,ISR,1.3372230548194923,900298057.566321,80940492070.38477,0.01112296249426596
Shoes and other footwear,JPN,1.4652062579806409,14652273610.084328,2021638224400.7524,0.00724772287802755
Shoes and other footwear,KOR,1.4797156548308386,3010511596.8651795,346737064565.3099,0.008682404924432683
Shoes and other footwear,MEX,0.7228485666489904,5642045591.750985,476386003517.584,0.011843432741706758
Shoes and other footwear,MYSG,0.5838158205889297,934588116.8470612,148201628667.646,0.006306193293887139
Shoes and other footwear,NZL,1.4680803103316034,693266935.1981277,54312692779.97695,0.0127643631665729
Shoes and other footwear,PER,0.903405854542239,1606276460.549726,70766324607.54346,0.02269831688246958
Shoes and other footwear,PHL,0.4132410702726941,730320704.2018921,116862082387.78627,0.006249424015725232
Shoes and other footwear,RoW,0.7506139248642605,64584089462.48857,3953264466259.4966,0.016336900810381857
Shoes and other footwear,RUS,0.9479722271899618,18967896854.587494,793246609212.229,0.02391172761951603
Shoes and other footwear,THA,0.2809771621439357,418156806.9942568,188991157433.48123,0.0022125733958819446
Shoes and other footwear,TUR,0.7745004034373696,4613862534.434015,426950403300.6212,0.0108065538731564
Shoes and other footwear,USA,1,61584118502.6276,4714580039654.105,0.013062482338754788
Shoes and other footwear,VNM,0.24523941861668622,571240507.563476,59056391694.1914,0.009672797324318434
Shoes and other footwear,ZAF,0.5921883341368012,2512332704.270688,165367298474.65317,0.01519243966276542
Small electric household appliances,AUS,1.1326591045922019,1029859312.2431675,410366207611.79,0.0025096104239104976
Small electric household appliances,BRA,1.5912037508820829,5815889931.205753,987101604734.631,0.0058918858031532404
Small electric household appliances,CAN,1.3700857852834927,1193305715.2277694,504068428113.4744,0.0023673486548122704
Small electric household appliances,CHL,0.8041391075547667,135608069.12212116,97256116028.83278,0.0013943397562978812
Small electric household appliances,CHN,1.4265304828096759,15150736110.206276,2548185298532.511,0.005945696382021951
Small electric household appliances,COL,1.0585340229788551,73587531.9621297,124398941565.95387,5.915446790446769e-4
Small electric household appliances,EU,0.9769366943306864,14887815440.11928,5859159613535.026,0.0025409472385301626
Small electric household appliances,IDN,0.9121570425768403,61678525.9565282,347358927915.7229,1.775642455100299e-4
Small electric household appliances,IND,1.0905064366391173,3633203534.7954783,863763756060.2175,0.0042062467998972035
Small electric household appliances,ISR,1.2812539783770909,339505046.86305976,80940492070.38477,0.004194501888718822
Small electric household appliances,JPN,2.452046332151879,2511851986.667836,2021638224400.7524,0.0012424834257436894
Small electric household appliances,KOR,1.1389089121286577,1269601454.5394797,346737064565.3099,0.003661568330259493
Small electric household appliances,MEX,1.2573127178370163,887984190.9959513,476386003517.584,0.0018640014283357817
Small electric household appliances,MYSG,1.266123769403366,383885927.66580534,148201628667.646,0.0025902949320934943
Small electric household appliances,NZL,1.153398212518624,248886115.36141327,54312692779.97695,0.004582466871411837
Small electric household appliances,PER,1.02818393254396,144638538.9056316,70766324607.54346,0.0020438893740457676
Small electric household appliances,PHL,1.045537308080601,149707994.7841306,116862082387.78627,0.0012810656093509521
Small electric household appliances,RoW,1.0165761589055828,13791539151.590408,3953264466259.4966,0.0034886457178109564
Small electric household appliances,RUS,0.8474030590229932,1316800272.3894427,793246609212.229,0.0016600137423810148
Small electric household appliances,THA,0.9955618656065,91192884.71566784,188991157433.48123,4.8252461096104344e-4
Small electric household appliances,TUR,1.0899205186211152,928132029.7084205,426950403300.6212,0.002173863808379895
Small electric household appliances,USA,1,6441025201.89649,4714580039654.105,0.0013661927780886818
Small electric household appliances,VNM,0.9190839858291397,109107131.97381733,59056391694.1914,0.0018475075913679429
Small electric household appliances,ZAF,0.6456669280172729,364427340.6707129,165367298474.65317,0.002203744900183943
Small tools and miscellaneous accessories,AUS,1.4396553597985893,1059453130.2230306,410366207611.79,0.0025817260548541133
Small tools and miscellaneous accessories,BRA,1.01815417089718,2795859513.6447024,987101604734.631,0.002832392835990102
Small tools and miscellaneous accessories,CAN,1.2979505102440954,2225539817.934001,504068428113.4744,0.004415154161238192
Small tools and miscellaneous accessories,CHL,0.841715645780953,467358314.2181331,97256116028.83278,0.004805438807360752
Small tools and miscellaneous accessories,CHN,0.6195870528976999,7274270563.264398,2548185298532.511,0.002854686653852692
Small tools and miscellaneous accessories,COL,0.6850274803284109,216433917.5356756,124398941565.95387,0.0017398372913078732
Small tools and miscellaneous accessories,EU,1.2626365844662297,29350086003.37117,5859159613535.026,0.005009265481617983
Small tools and miscellaneous accessories,IDN,0.7276316558280346,584734505.7066737,347358927915.7229,0.001683372611768722
Small tools and miscellaneous accessories,IND,0.40412115528853054,178599652.12325478,863763756060.2175,2.0676909730257733e-4
Small tools and miscellaneous accessories,ISR,1.0575420130107012,304122729.1664641,80940492070.38477,0.003757361999998753
Small tools and miscellaneous accessories,JPN,1.6249381032606163,13701824.401368301,2021638224400.7524,6.777584750817497e-6
Small tools and miscellaneous accessories,KOR,0.7723893983488681,147121671.51710746,346737064565.3099,4.243032734373174e-4
Small tools and miscellaneous accessories,MEX,0.6518396199642416,2400422673.5247483,476386003517.584,0.005038818638247725
Small tools and miscellaneous accessories,MYSG,0.7391105698143822,714296800.2156498,148201628667.646,0.004819763498129414
Small tools and miscellaneous accessories,NZL,0.9601298132166372,147031731.5171387,54312692779.97695,0.0027071338943324085
Small tools and miscellaneous accessories,PER,0.5989512727077848,68364256.92603755,70766324607.54346,9.660563453757516e-4
Small tools and miscellaneous accessories,PHL,0.7562492187180626,28844983.847421043,116862082387.78627,2.4682928164589807e-4
Small tools and miscellaneous accessories,RoW,0.6359379873404968,9240125851.808506,3953264466259.4966,0.0023373406789936662
Small tools and miscellaneous accessories,RUS,0.5391365900456899,1254049815.6599472,793246609212.229,0.0015809078804702873
Small tools and miscellaneous accessories,THA,0.7704077855342243,1398299894.1382565,188991157433.48123,0.0073987582970934124
Small tools and miscellaneous accessories,TUR,0.6591723173852263,135640800.79451647,426950403300.6212,3.1769685599526194e-4
Small tools and miscellaneous accessories,USA,1,4922490779.78245,4714580039654.105,0.0010440995249586637
Small tools and miscellaneous accessories,VNM,0.4016461546774383,129672960.42126305,59056391694.1914,0.002195748109582138
Small tools and miscellaneous accessories,ZAF,1.1493555727223164,130924517.56127088,165367298474.65317,7.917195163065354e-4
Special purpose machinery,AUS,1.5601317527115526,24195805208.61157,410366207611.79,0.05896149526888191
Special purpose machinery,BRA,1.5041127244261918,32926820156.310425,987101604734.631,0.03335707286704529
Special purpose machinery,CAN,1.2357133407852001,27216061952.581573,504068428113.4744,0.05399279231678992
Special purpose machinery,CHL,1.2428141604717118,6104409882.68738,97256116028.83278,0.0627663342105668
Special purpose machinery,CHN,1.0911728147402189,195448521454.73624,2548185298532.511,0.07670106313198423
Special purpose machinery,COL,1.2725027675727034,3976973234.718039,124398941565.95387,0.031969510227782175
Special purpose machinery,EU,1.2613623723804996,199756267151.58246,5859159613535.026,0.034092989494625296
Special purpose machinery,IDN,0.9506296982773604,15840463603.090693,347358927915.7229,0.04560258087546247
Special purpose machinery,IND,0.8556980474865733,27666129798.72566,863763756060.2175,0.032029741471112275
Special purpose machinery,ISR,1.7387849141504337,3302844664.875508,80940492070.38477,0.040805838714242045
Special purpose machinery,JPN,1.5487890602672696,118656778142.46445,2021638224400.7524,0.058693378820355614
Special purpose machinery,KOR,0.9380163522452247,36566040013.18798,346737064565.3099,0.10545754622174394
Special purpose machinery,MEX,1.226202217647276,22783873688.955437,476386003517.584,0.0478264968339156
Special purpose machinery,MYSG,1.0107526504672482,8538630352.017897,148201628667.646,0.05761495625103053
Special purpose machinery,NZL,1.6893979122461666,1898448710.8926258,54312692779.97695,0.03495405242717983
Special purpose machinery,PER,1.5292343545863403,4685741258.487347,70766324607.54346,0.06621428037238862
Special purpose machinery,PHL,1.0197932372555274,2981648206.622214,116862082387.78627,0.025514248468790232
Special purpose machinery,RoW,1.2266014113878907,162004782914.14597,3953264466259.4966,0.04098000128674209
